0.093742,0.036678,-0.82543,18.0,-401.46,0.29977,37.913
6.796,0.19687,-0.48903,18.066,-405.85,16.165,37.239
6.2037,0.073137,-0.92051,18.2,-411.55,14.556,36.769
6.0409,0.061201,-0.97354,18.318,-412.54,14.157,37.477
6.3159,0.090698,-0.88401,18.441,-414.89,14.872,37.84
6.3591,0.085992,-0.91005,18.564,-417.64,14.965,38.101
6.4586,0.085378,-0.92405,18.689,-420.17,15.198,38.43
6.5382,0.087469,-0.92778,18.814,-422.73,15.39,38.758
6.6104,0.088733,-0.93415,18.94,-425.34,15.563,39.077
6.678,0.089798,-0.94112,19.066,-427.97,15.724,39.397
6.7402,0.090942,-0.94768,19.193,-430.62,15.873,39.715
0.1096,0.0074079,-0.99479,19.224,-430.25,0.26997,40.072
0.0025441,0.00060637,-1.0223,19.221,-428.35,0.0072507,40.582
0.0,0.0,-1.034,19.218,-426.34,0.00025091,41.114
0.0,0.0,-1.0439,19.215,-424.34,0.0,41.641
0.0,0.0,-1.0535,19.212,-422.37,0.0,42.162
0.0,0.0,-1.0631,19.209,-420.42,0.0,42.677
0.0,0.0,-1.0725,19.205,-418.5,0.0,43.186
0.0,0.0,-1.0817,19.202,-416.6,0.0,43.688
0.0,0.0,-1.0909,19.199,-414.72,0.0,44.183
0.0,0.0,-1.1,19.196,-412.86,0.0,44.673
0.0,0.0,-1.1089,19.193,-411.02,0.0,45.156
0.0,0.0,-1.1177,19.189,-409.21,0.0,45.634
0.0,0.0,-1.1265,19.186,-407.41,0.0,46.105
0.0,0.0,-1.1351,19.183,-405.64,0.0,46.571
0.0,0.0,-1.1436,19.18,-403.89,0.0,47.031
0.0,0.0,-1.152,19.176,-402.15,0.0,47.485
0.0,0.0,-1.1602,19.173,-400.44,0.0,47.934
0.0,0.0,-1.1684,19.17,-398.75,0.0,48.377
0.0,0.0,-1.1765,19.167,-397.08,0.0,48.814
0.0,0.0,-1.1845,19.163,-395.43,0.0,49.246
0.0,0.0,-1.1924,19.16,-393.79,0.0,49.672
0.0,0.0,-1.2002,19.157,-392.18,0.0,50.093
0.0,0.0,-1.2078,19.154,-390.59,0.0,50.509
0.0,0.0,-1.2154,19.15,-389.01,0.0,50.92
0.0,0.0,-1.2229,19.147,-387.45,0.0,51.326
0.0,0.0,-1.2303,19.144,-385.91,0.0,51.726
0.0,0.0,-1.2376,19.14,-384.39,0.0,52.121
0.0,0.0,-1.2448,19.137,-382.89,0.0,52.512
0.0,0.0,-1.252,19.134,-381.4,0.0,52.897
0.0,0.0,-1.259,19.131,-379.93,0.0,53.278
0.0,0.0,-1.2659,19.127,-378.48,0.0,53.654
0.0,0.0,-1.2728,19.124,-377.04,0.0,54.025
0.0,0.0,-1.2795,19.121,-375.62,0.0,54.392
0.0,0.0,-1.2862,19.117,-374.22,0.0,54.754
0.0,0.0,-1.2928,19.114,-372.83,0.0,55.111
0.0,0.0,-1.2993,19.111,-371.46,0.0,55.464
0.0,0.0,-1.3058,19.107,-370.11,0.0,55.813
0.0,0.0,-1.3121,19.104,-368.77,0.0,56.157
0.0,0.0,-1.3184,19.101,-367.45,0.0,56.497
0.0,0.0,-1.3246,19.097,-366.14,0.0,56.832
0.0,0.0,-1.3307,19.094,-364.85,0.0,57.163
0.0,0.0,-1.3367,19.091,-363.57,0.0,57.49
0.0,0.0,-1.3427,19.087,-362.31,0.0,57.813
0.0,0.0,-1.3485,19.084,-361.06,0.0,58.132
0.0,0.0,-1.3543,19.081,-359.83,0.0,58.447
0.0,0.0,-1.3601,19.077,-358.61,0.0,58.758
0.0,0.0,-1.3657,19.074,-357.4,0.0,59.064
0.0,0.0,-1.3713,19.07,-356.21,0.0,59.367
0.0,0.0,-1.3768,19.067,-355.03,0.0,59.667
0.0,0.0,-1.3823,19.064,-353.87,0.0,59.962
0.0,0.0,-1.3876,19.06,-352.72,0.0,60.254
0.0,0.0,-1.3929,19.057,-351.58,0.0,60.541
0.0,0.0,-1.3982,19.054,-350.46,0.0,60.826
0.0,0.0,-1.4033,19.05,-349.35,0.0,61.106
0.0,0.0,-1.4084,19.047,-348.25,0.0,61.383
0.0,0.0,-1.4135,19.043,-347.16,0.0,61.657
0.0,0.0,-1.4185,19.04,-346.09,0.0,61.927
0.0,0.0,-1.4234,19.037,-345.03,0.0,62.193
0.0,0.0,-1.4282,19.033,-343.98,0.0,62.456
0.0,0.0,-1.433,19.03,-342.94,0.0,62.716
0.0,0.0,-1.4377,19.026,-341.92,0.0,62.973
0.0,0.0,-1.4424,19.023,-340.9,0.0,63.226
0.0,0.0,-1.447,19.02,-339.9,0.0,63.476
0.0,0.0,-1.4515,19.016,-338.91,0.0,63.723
0.0,0.0,-1.456,19.013,-337.93,0.0,63.966
0.0,0.0,-1.4604,19.009,-336.97,0.0,64.207
0.0,0.0,-1.4648,19.006,-336.01,0.0,64.444
0.0,0.0,-1.4691,19.003,-335.06,0.0,64.678
0.0,0.0,-1.4733,18.999,-334.13,0.0,64.91
0.0,0.0,-1.4775,18.996,-333.2,0.0,65.138
0.0,0.0,-1.4817,18.992,-332.29,0.0,65.363
0.0,0.0,-1.4857,18.989,-331.39,0.0,65.586
0.0,0.0,-1.4898,18.985,-330.49,0.0,65.805
0.0,0.0,-1.4938,18.982,-329.61,0.0,66.022
0.0,0.0,-1.4977,18.979,-328.74,0.0,66.236
0.0,0.0,-1.5016,18.975,-327.88,0.0,66.447
0.0,0.0,-1.5054,18.972,-327.02,0.0,66.656
0.0,0.0,-1.5092,18.968,-326.18,0.0,66.861
