1.9363,1.5695,-16.669,47.0,1351.8,8.1047,765.66
-9.2106,2.1724,-17.058,46.924,1356.8,-16.12,766.44
-8.6425,1.7149,-16.56,46.769,1363.4,-15.785,766.98
-8.438,1.673,-16.499,46.633,1364.5,-15.394,766.17
-8.663,1.7884,-16.602,46.492,1367.3,-15.632,765.75
-8.6496,1.7729,-16.572,46.349,1370.4,-15.633,765.45
-8.6874,1.7725,-16.556,46.206,1373.4,-15.718,765.07
-8.704,1.7823,-16.551,46.061,1376.3,-15.732,764.69
-8.7118,1.789,-16.544,45.916,1379.3,-15.734,764.32
-8.7141,1.7949,-16.536,45.77,1382.4,-15.726,763.95
-8.7104,1.801,-16.529,45.624,1385.4,-15.704,763.59
-8.7628,0.14545,-14.637,45.478,1371.5,-19.553,758.52
-8.8033,0.011738,-14.345,45.33,1348.9,-19.931,751.0
-8.7847,0.00094683,-14.188,45.182,1325.7,-19.907,743.35
-8.7725,0.0,-14.044,45.035,1302.9,-19.879,735.77
-8.7558,0.0,-13.901,44.886,1280.3,-19.84,728.27
-8.7367,0.0,-13.761,44.738,1258.0,-19.798,720.84
-8.7162,0.0,-13.622,44.589,1236.0,-19.751,713.5
-8.6942,0.0,-13.484,44.441,1214.3,-19.702,706.24
-8.671,0.0,-13.348,44.292,1192.9,-19.65,699.05
-8.6468,0.0,-13.213,44.143,1171.8,-19.596,691.94
-8.6217,0.0,-13.08,43.994,1150.9,-19.54,684.91
-8.5959,0.0,-12.949,43.844,1130.3,-19.482,677.96
-8.5694,0.0,-12.818,43.695,1110.0,-19.423,671.08
-8.5423,0.0,-12.689,43.546,1090.0,-19.363,664.27
-8.5147,0.0,-12.562,43.397,1070.2,-19.301,657.54
-8.4866,0.0,-12.436,43.247,1050.7,-19.238,650.87
-8.4581,0.0,-12.311,43.098,1031.4,-19.175,644.28
-8.4293,0.0,-12.187,42.948,1012.4,-19.11,637.76
-8.4001,0.0,-12.065,42.799,993.67,-19.045,631.32
-8.3706,0.0,-11.944,42.649,975.17,-18.979,624.93
-8.3408,0.0,-11.824,42.499,956.91,-18.912,618.62
-8.3107,0.0,-11.706,42.35,938.9,-18.845,612.38
-8.2804,0.0,-11.589,42.2,921.13,-18.777,606.2
-8.2498,0.0,-11.473,42.05,903.6,-18.709,600.09
-8.2191,0.0,-11.358,41.901,886.31,-18.64,594.04
-8.1881,0.0,-11.245,41.751,869.24,-18.571,588.06
-8.157,0.0,-11.132,41.601,852.41,-18.501,582.14
-8.1256,0.0,-11.021,41.452,835.8,-18.431,576.28
-8.0941,0.0,-10.911,41.302,819.42,-18.36,570.49
-8.0624,0.0,-10.802,41.152,803.25,-18.289,564.75
-8.0306,0.0,-10.694,41.002,787.31,-18.218,559.08
-7.9986,0.0,-10.588,40.852,771.58,-18.146,553.47
-7.9664,0.0,-10.482,40.703,756.06,-18.074,547.91
-7.9341,0.0,-10.378,40.553,740.76,-18.002,542.42
-7.9017,0.0,-10.274,40.403,725.66,-17.93,536.98
-7.8691,0.0,-10.172,40.253,710.77,-17.857,531.6
-7.8364,0.0,-10.071,40.103,696.08,-17.783,526.28
-7.8036,0.0,-9.9708,39.953,681.6,-17.71,521.01
-7.7706,0.0,-9.8716,39.803,667.31,-17.636,515.79
-7.7376,0.0,-9.7734,39.654,653.21,-17.562,510.64
-7.7044,0.0,-9.6762,39.504,639.31,-17.487,505.53
-7.671,0.0,-9.5801,39.354,625.61,-17.413,500.48
-7.6376,0.0,-9.4849,39.204,612.09,-17.338,495.48
-7.6041,0.0,-9.3906,39.054,598.76,-17.263,490.53
-7.5704,0.0,-9.2973,38.904,585.61,-17.187,485.63
-7.5366,0.0,-9.205,38.754,572.64,-17.111,480.79
-7.5028,0.0,-9.1136,38.604,559.86,-17.035,475.99
-7.4688,0.0,-9.0231,38.454,547.25,-16.959,471.25
-7.4347,0.0,-8.9335,38.304,534.82,-16.883,466.55
-7.4005,0.0,-8.8448,38.154,522.56,-16.806,461.9
-7.3663,0.0,-8.757,38.004,510.47,-16.729,457.3
-7.3319,0.0,-8.6701,37.854,498.56,-16.652,452.74
-7.2974,0.0,-8.5841,37.705,486.81,-16.575,448.23
-7.2629,0.0,-8.4989,37.555,475.22,-16.497,443.77
-7.2282,0.0,-8.4145,37.405,463.8,-16.419,439.35
-7.1935,0.0,-8.331,37.255,452.54,-16.342,434.98
-7.1586,0.0,-8.2483,37.105,441.45,-16.263,430.65
-7.1237,0.0,-8.1664,36.955,430.5,-16.185,426.37
-7.0887,0.0,-8.0853,36.805,419.72,-16.106,422.13
-7.0536,0.0,-8.0051,36.655,409.09,-16.027,417.93
-7.0184,0.0,-7.9256,36.505,398.61,-15.948,413.77
-6.9832,0.0,-7.8468,36.355,388.28,-15.869,409.66
-6.9478,0.0,-7.7689,36.205,378.1,-15.79,405.59
-6.9124,0.0,-7.6917,36.055,368.06,-15.71,401.55
-6.8769,0.0,-7.6153,35.905,358.17,-15.631,397.56
-6.8413,0.0,-7.5396,35.755,348.43,-15.551,393.61
-6.8057,0.0,-7.4646,35.605,338.82,-15.47,389.7
-6.77,0.0,-7.3903,35.455,329.36,-15.39,385.82
-6.7341,0.0,-7.3168,35.305,320.03,-15.31,381.99
-6.6983,0.0,-7.244,35.155,310.84,-15.229,378.19
-6.6623,0.0,-7.1718,35.005,301.78,-15.148,374.43
-6.6263,0.0,-7.1004,34.855,292.86,-15.067,370.7
-6.5902,0.0,-7.0296,34.705,284.07,-14.986,367.02
-6.554,0.0,-6.9595,34.555,275.41,-14.904,363.36
-6.5177,0.0,-6.8901,34.405,266.87,-14.823,359.75
-6.4814,0.0,-6.8213,34.255,258.47,-14.741,356.17
-6.445,0.0,-6.7532,34.105,250.19,-14.659,352.62
-6.4086,0.0,-6.6857,33.955,242.03,-14.577,349.11
-6.3721,0.0,-6.6189,33.805,234.0,-14.495,345.64
-6.3355,0.0,-6.5526,33.655,226.08,-14.413,342.19
-6.2988,0.0,-6.487,33.505,218.29,-14.33,338.78
-6.2621,0.0,-6.422,33.355,210.61,-14.248,335.41
-6.2253,0.0,-6.3576,33.205,203.05,-14.165,332.06
-6.1885,0.0,-6.2938,33.055,195.61,-14.082,328.75
-6.1516,0.0,-6.2306,32.905,188.28,-13.999,325.47
-6.1146,0.0,-6.168,32.755,181.06,-13.915,322.22
-6.0776,0.0,-6.1059,32.605,173.95,-13.832,319.0
-6.0405,0.0,-6.0444,32.455,166.96,-13.748,315.81
-6.0033,0.0,-5.9835,32.305,160.07,-13.665,312.65
-5.9661,0.0,-5.9231,32.155,153.29,-13.581,309.52
-5.9289,0.0,-5.8633,32.005,146.61,-13.497,306.42
-5.8915,0.0,-5.804,31.855,140.04,-13.413,303.35
-5.8541,0.0,-5.7452,31.705,133.57,-13.328,300.31
-5.8167,0.0,-5.687,31.555,127.2,-13.244,297.29
-5.7792,0.0,-5.6293,31.405,120.94,-13.159,294.31
-5.7416,0.0,-5.5721,31.255,114.77,-13.075,291.35
-5.704,0.0,-5.5154,31.105,108.71,-12.99,288.42
-5.6664,0.0,-5.4592,30.955,102.74,-12.905,285.52
-5.6286,0.0,-5.4036,30.805,96.865,-12.82,282.64
-5.5909,0.0,-5.3484,30.655,91.087,-12.734,279.79
-5.553,0.0,-5.2937,30.505,85.402,-12.649,276.97
-5.5151,0.0,-5.2394,30.355,79.81,-12.563,274.17
-5.4772,0.0,-5.1857,30.205,74.31,-12.478,271.39
-5.4392,0.0,-5.1324,30.055,68.9,-12.392,268.65
-5.4012,0.0,-5.0796,29.905,63.579,-12.306,265.92
-5.3631,0.0,-5.0272,29.755,58.347,-12.22,263.22
-5.3249,0.0,-4.9753,29.605,53.202,-12.134,260.55
-5.2867,0.0,-4.9238,29.455,48.143,-12.048,257.9
-5.2485,0.0,-4.8728,29.305,43.17,-11.961,255.27
-5.2102,0.0,-4.8222,29.155,38.28,-11.875,252.67
-5.1719,0.0,-4.772,29.005,33.474,-11.788,250.09
-5.1335,0.0,-4.7223,28.855,28.75,-11.701,247.53
-5.095,0.0,-4.6729,28.705,24.107,-11.615,245.0
-5.0566,0.0,-4.624,28.555,19.544,-11.528,242.48
-5.018,0.0,-4.5755,28.405,15.06,-11.44,239.99
-4.9795,0.0,-4.5274,28.255,10.655,-11.353,237.52
-4.9408,0.0,-4.4797,28.105,6.3269,-11.266,235.08
-4.9022,0.0,-4.4324,27.955,2.0752,-11.178,232.65
-4.8635,0.0,-4.3855,27.805,-2.1009,-11.091,230.25
-4.8247,0.0,-4.339,27.655,-6.2025,-11.003,227.86
-4.7859,0.0,-4.2929,27.505,-10.23,-10.915,225.5
-4.747,0.0,-4.2471,27.355,-14.185,-10.827,223.15
-4.7082,0.0,-4.2017,27.205,-18.069,-10.739,220.83
-4.6692,0.0,-4.1567,27.055,-21.881,-10.651,218.52
-4.6302,0.0,-4.112,26.905,-25.623,-10.563,216.24
-4.5912,0.0,-4.0677,26.755,-29.295,-10.475,213.97
-4.5522,0.0,-4.0238,26.605,-32.899,-10.386,211.73
-4.5131,0.0,-3.9802,26.455,-36.436,-10.298,209.5
-4.4739,0.0,-3.9369,26.305,-39.905,-10.209,207.29
-4.4347,0.0,-3.894,26.155,-43.308,-10.12,205.1
