0.0,0.0,-12.513,61.335,426.73,0.0,627.71,3 Battery fault
0.0,0.0,31.823,68.112,5452.8,0.0,2080.1,3 Battery fault
-29.482,0.0,10.401,125.73,5026.6,-64.513,2440.1,0 No fault
8.943,1.9808,-15.959,29.836,1738.6,25.557,730.62,0 No fault
-2.7458,-9.1574,56.625,68.379,3460.5,-26.836,1528.9,0 No fault
-3.9819,-10.513,57.922,85.79,3934.3,-32.548,1805.0,0 No fault
0.0,0.0,-24.973,104.28,1447.3,0.0,1267.7,3 Battery fault
0.0,0.0,35.871,126.15,10639.0,0.0,4002.6,3 Battery fault
0.0,0.0,36.329,124.49,10682.0,0.0,4000.8,3 Battery fault
10.501,1.0944,-17.316,60.434,1050.8,27.167,793.58,1 Motor fault
0.0,0.0,39.869,99.801,11420.0,0.0,4000.7,1 Motor fault
0.0,0.0,-1.5824,19.321,-323.48,0.0,70.537,3 Battery fault
-0.20083,-0.0076857,-0.27618,7.1316,-159.12,-0.47897,15.003,0 No fault
0.0,3.2466,7.5414,46.614,-2617.6,7.5035,-340.14,1 Motor fault
0.0,0.0,-14.75,56.957,1002.5,0.0,751.3,3 Battery fault
0.0,0.0,36.88,118.88,10857.0,0.0,4002.8,1 Motor fault
2.4133,0.0,11.541,81.37,3814.1,5.5711,1735.0,2 Generator fault
0.0,0.0,107.67,104.28,5538.5,0.0,2404.1,1 Motor fault
-1.9159,-13.709,59.998,132.0,5191.6,-35.06,2537.9,4 ICE fault
0.0,0.0,-7.5525,46.212,-42.474,0.0,371.84,3 Battery fault
5.8103,0.28566,-17.942,88.806,265.78,14.159,811.06,4 ICE fault
-6.8867,2.3555,-15.916,32.887,1666.2,-10.34,735.84,0 No fault
0.0,-11.322,28.956,118.66,4233.3,-25.568,2161.0,1 Motor fault
0.0,0.0,-22.046,115.02,532.63,0.0,1102.8,1 Motor fault
-2.8038,0.0,-6.0889,33.342,112.06,-6.4157,307.92,2 Generator fault
-14.672,0.79882,-17.881,76.405,682.01,-31.186,823.73,4 ICE fault
48.481,0.0,17.779,142.08,5465.8,120.76,2697.7,0 No fault
12.773,-0.41004,-20.184,128.22,-511.5,29.034,922.35,4 ICE fault
0.0,0.0,-4.1346,30.311,-97.949,0.0,224.42,1 Motor fault
0.0,0.0,38.434,106.39,11238.0,0.0,4004.7,1 Motor fault
-8.6557,1.9397,-16.374,42.526,1451.2,-15.272,756.15,0 No fault
43.042,0.0,14.877,97.636,4297.2,106.15,2004.2,3 Battery fault
0.40639,0.0,-2.366,9.0857,222.38,0.93462,137.2,2 Generator fault
-6.365,0.0,-12.329,43.029,1021.9,-14.479,641.08,2 Generator fault
0.0,0.0,-7.6774,33.752,387.13,0.0,387.73,3 Battery fault
-1.028,0.021816,-0.79198,17.711,-394.11,-2.3085,37.555,0 No fault
24.081,0.0,15.039,111.16,4624.5,57.611,2207.4,0 No fault
15.631,0.98773,-17.457,63.077,993.38,39.257,799.58,0 No fault
-24.237,-12.789,52.482,120.94,4880.5,-80.61,2359.7,3 Battery fault
0.0,-10.6,44.877,100.71,3960.1,-23.96,1936.1,1 Motor fault
9.404,0.73451,-17.927,74.449,734.84,23.7,822.17,4 ICE fault
0.0,0.0,-1.6469,19.239,-308.31,0.0,74.071,3 Battery fault
0.0,0.0,-0.98878,16.589,-349.44,0.0,40.647,3 Battery fault
0.0,-0.2801,-2.9262,12.387,-220.55,-0.6434,41.57,1 Motor fault
0.0,0.0,96.351,99.231,7667.5,0.0,2953.6,1 Motor fault
25.97,0.0,15.171,110.0,4593.0,62.319,2189.0,0 No fault
